"pair","method_code","b_parallel","se_parallel","pval_parallel","b_serial","se_serial","pval_serial","abs_beta_delta","abs_se_delta","abs_pval_delta"
146,"ivw",0.0731460872100861,0.131826178097084,0.578985161726384,0.0731460872100861,0.131826178097084,0.578985161726384,0,0,0
146,"egger",0.0516373311276017,0.194206892154092,0.79100930716969,0.0516373311276017,0.194206892154092,0.79100930716969,0,0,0
146,"weighted_median",0.33800959308715,0.125335055510817,0.00699992152056348,0.33800959308715,0.125335055510817,0.00699992152056348,0,0,0
146,"simple_mode",-0.172844332167774,0.853741597213407,0.840068618609547,-0.172844332167774,0.853741597213407,0.840068618609547,0,0,0
146,"weighted_mode",0.151286850068725,0.826247122654718,0.855176145995603,0.151286850068725,0.826247122654718,0.855176145995603,0,0,0
147,"ivw",0.033376530892173,0.152961026986202,0.82727107038742,0.033376530892173,0.152961026986202,0.82727107038742,0,0,0
147,"egger",-0.0035318417828056,0.229155070158629,0.987741501241853,-0.0035318417828056,0.229155070158629,0.987741501241853,0,0,0
147,"weighted_median",0.0353531907933225,0.125101015730516,0.777485663536055,0.0353531907933225,0.125101015730516,0.777485663536055,0,0,0
147,"simple_mode",-0.0322167609061337,3.36959082690236,0.992395026782845,-0.0322167609061337,3.36959082690236,0.992395026782845,0,0,0
147,"weighted_mode",-0.0322167609061337,3.3880489282709,0.99243645743357,-0.0322167609061337,3.3880489282709,0.99243645743357,0,0,0
148,"ivw",-0.0545948233871049,0.158436880163243,0.730407091098004,-0.0545948233871049,0.158436880163243,0.730407091098004,0,0,0
148,"egger",-0.161889033670025,0.240759892486454,0.5032610855041,-0.161889033670025,0.240759892486454,0.5032610855041,0,0,0
148,"weighted_median",-0.112443601228506,0.114543102939342,0.326262133881685,-0.112443601228506,0.114543102939342,0.326262133881685,0,0,0
148,"simple_mode",0.349906739106485,6.32233574957225,0.956000267603794,0.349906739106485,6.32233574957225,0.956000267603794,0,0,0
148,"weighted_mode",-0.1152729446165,6.32049051298962,0.985493858444076,-0.1152729446165,6.32049051298962,0.985493858444076,0,0,0
149,"ivw",0.000976296504507339,0.144884213789874,0.994623527351485,0.000976296504507339,0.144884213789874,0.994623527351485,0,0,0
149,"egger",-0.261608458805544,0.203222955295366,0.201702452844527,-0.261608458805544,0.203222955295366,0.201702452844527,0,0,0
149,"weighted_median",-0.0607380184576997,0.111799537932521,0.586939707967037,-0.0607380184576997,0.111799537932521,0.586939707967037,0,0,0
149,"simple_mode",-0.0249708355178362,3.30977725600499,0.993998914473821,-0.0249708355178362,3.30977725600499,0.993998914473821,0,0,0
149,"weighted_mode",-0.0249708355178362,3.3369949731197,0.994047860531738,-0.0249708355178362,3.3369949731197,0.994047860531738,0,0,0
150,"ivw",0.247930229599254,0.124238500630903,0.0459775867348547,0.247930229599254,0.124238500630903,0.0459775867348547,0,0,0
150,"egger",0.166339779828732,0.173170793886976,0.339671063403528,0.166339779828732,0.173170793886976,0.339671063403528,0,0,0
150,"weighted_median",0.057111069549418,0.0752230367282389,0.447719090709825,0.057111069549418,0.0752230367282389,0.447719090709825,0,0,0
150,"simple_mode",0.553244376548637,2.72949802171025,0.839884914096395,0.553244376548637,2.72949802171025,0.839884914096395,0,0,0
150,"weighted_mode",0.254538862559585,2.64981981644494,0.923711032224601,0.254538862559585,2.64981981644494,0.923711032224601,0,0,0
151,"ivw",-0.0309132321784146,0.116561633183045,0.790848210931602,-0.0309132321784146,0.116561633183045,0.790848210931602,0,0,0
151,"egger",0.135652718308309,0.170541681222597,0.428721437095885,0.135652718308309,0.170541681222597,0.428721437095885,0,0,0
151,"weighted_median",-0.11863946213427,0.115250373070293,0.303288781688692,-0.11863946213427,0.115250373070293,0.303288781688692,0,0,0
151,"simple_mode",0.0748772968238348,1.00610066131306,0.940857088468961,0.0748772968238348,1.00610066131306,0.940857088468961,0,0,0
151,"weighted_mode",-0.172423023658727,1.00503865429334,0.864212435196733,-0.172423023658727,1.00503865429334,0.864212435196733,0,0,0
152,"ivw",-0.0823908041470982,0.111244530781713,0.458919081534517,-0.0823908041470982,0.111244530781713,0.458919081534517,0,0,0
152,"egger",-0.246385570198102,0.158677622187423,0.124431860744535,-0.246385570198102,0.158677622187423,0.124431860744535,0,0,0
152,"weighted_median",-0.016634235905555,0.0922554471371011,0.856912130658388,-0.016634235905555,0.0922554471371011,0.856912130658388,0,0,0
152,"simple_mode",-0.00835655541021074,1.3934856647436,0.995229962018132,-0.00835655541021074,1.3934856647436,0.995229962018132,0,0,0
152,"weighted_mode",-0.00835655541021074,1.40703535675703,0.995275896736251,-0.00835655541021074,1.40703535675703,0.995275896736251,0,0,0
153,"ivw",0.141035121296347,0.11355895847671,0.214253149292198,0.141035121296347,0.11355895847671,0.214253149292198,0,0,0
153,"egger",-0.253682355263775,0.163359651626292,0.124392668093231,-0.253682355263775,0.163359651626292,0.124392668093231,0,0,0
153,"weighted_median",-0.0771990850999712,0.113523147569904,0.496485805429129,-0.0771990850999712,0.113523147569904,0.496485805429129,0,0,0
153,"simple_mode",0.292848919130109,0.706637313807633,0.67965757453615,0.292848919130109,0.706637313807633,0.67965757453615,0,0,0
153,"weighted_mode",-0.0390567721478425,0.645493984037137,0.951901046144401,-0.0390567721478425,0.645493984037137,0.951901046144401,0,0,0
154,"ivw",0.0239321532053685,0.130801124196843,0.854824728011177,0.0239321532053685,0.130801124196843,0.854824728011177,0,0,0
154,"egger",-0.0466152417693617,0.175077823133539,0.790728318884496,-0.0466152417693617,0.175077823133539,0.790728318884496,0,0,0
154,"weighted_median",-0.101063870727411,0.0893615941565025,0.258074366579633,-0.101063870727411,0.0893615941565025,0.258074366579633,0,0,0
154,"simple_mode",0.101265415893414,0.696045428787346,0.884687977196531,0.101265415893414,0.696045428787346,0.884687977196531,0,0,0
154,"weighted_mode",-0.0845117334519472,0.634690660119279,0.894401673796245,-0.0845117334519472,0.634690660119279,0.894401673796245,0,0,0
155,"ivw",-0.0950475145627995,0.12797339307273,0.457655401264511,-0.0950475145627995,0.12797339307273,0.457655401264511,0,0,0
155,"egger",-0.0183716864368501,0.185646983598473,0.921417318890452,-0.0183716864368501,0.185646983598473,0.921417318890452,0,0,0
155,"weighted_median",-0.0751765781270451,0.11424215607179,0.510508661545687,-0.0751765781270451,0.11424215607179,0.510508661545687,0,0,0
155,"simple_mode",-0.0412411486835197,0.772177993433413,0.957537649060983,-0.0412411486835197,0.772177993433413,0.957537649060983,0,0,0
155,"weighted_mode",-0.0412411486835197,0.763281710691168,0.957043221869047,-0.0412411486835197,0.763281710691168,0.957043221869047,0,0,0
156,"ivw",-0.0675950848612811,0.144052681547905,0.638899066597145,-0.0675950848612811,0.144052681547905,0.638899066597145,0,0,0
156,"egger",-0.362770939916853,0.208542448141727,0.0857833507545196,-0.362770939916853,0.208542448141727,0.0857833507545196,0,0,0
156,"weighted_median",-0.0291724545085274,0.110993459045378,0.792681308305326,-0.0291724545085274,0.110993459045378,0.792681308305326,0,0,0
156,"simple_mode",0.172780939238823,0.512443055447153,0.73686011818434,0.172780939238823,0.512443055447153,0.73686011818434,0,0,0
156,"weighted_mode",-0.0877720485675705,0.47184462219162,0.852894954427599,-0.0877720485675705,0.47184462219162,0.852894954427599,0,0,0
157,"ivw",-0.050669053821022,0.132592806184501,0.702357306076221,-0.050669053821022,0.132592806184501,0.702357306076221,0,0,0
157,"egger",-0.207941706999721,0.191084623458141,0.27976648459166,-0.207941706999721,0.191084623458141,0.27976648459166,0,0,0
157,"weighted_median",-0.223329428033606,0.12720139427546,0.0791370411790306,-0.223329428033606,0.12720139427546,0.0791370411790306,0,0,0
157,"simple_mode",-0.261410182195521,0.795508649670529,0.743300351752235,-0.261410182195521,0.795508649670529,0.743300351752235,0,0,0
157,"weighted_mode",-0.0488674721464888,0.787274083611124,0.95065861320537,-0.0488674721464888,0.787274083611124,0.95065861320537,0,0,0
158,"ivw",0.0818427059368535,0.120232354185796,0.496058481015898,0.0818427059368535,0.120232354185796,0.496058481015898,0,0,0
158,"egger",0.0784856376699912,0.172654881682489,0.650641764336185,0.0784856376699912,0.172654881682489,0.650641764336185,0,0,0
158,"weighted_median",0.129477048633425,0.0860544868479136,0.132428537486934,0.129477048633425,0.0860544868479136,0.132428537486934,0,0,0
158,"simple_mode",-0.0302607049661585,1.05483315659003,0.977184255336319,-0.0302607049661585,1.05483315659003,0.977184255336319,0,0,0
158,"weighted_mode",-0.0302607049661585,0.998861510406815,0.975906150405672,-0.0302607049661585,0.998861510406815,0.975906150405672,0,0,0
159,"ivw",-0.00757037787341671,0.166807767957319,0.963801357600755,-0.00757037787341671,0.166807767957319,0.963801357600755,0,0,0
159,"egger",0.189900373038678,0.230031462540124,0.411519651716871,0.189900373038678,0.230031462540124,0.411519651716871,0,0,0
159,"weighted_median",-0.0594253011957249,0.116773953090843,0.610828103929005,-0.0594253011957249,0.116773953090843,0.610828103929005,0,0,0
159,"simple_mode",0.0339009820962492,1.39352329656174,0.980651185472937,0.0339009820962492,1.39352329656174,0.980651185472937,0,0,0
159,"weighted_mode",0.0339009820962492,1.39060751400398,0.980610623607916,0.0339009820962492,1.39060751400398,0.980610623607916,0,0,0
160,"ivw",0.217793941047405,0.132155465796618,0.0993499796388706,0.217793941047405,0.132155465796618,0.0993499796388706,0,0,0
160,"egger",0.0230006287800067,0.177225048320932,0.897064635134262,0.0230006287800067,0.177225048320932,0.897064635134262,0,0,0
160,"weighted_median",0.168921199145359,0.0911795125721245,0.0639365125327236,0.168921199145359,0.0911795125721245,0.0639365125327236,0,0,0
160,"simple_mode",0.298586840408248,0.712023864873266,0.676070815362541,0.298586840408248,0.712023864873266,0.676070815362541,0,0,0
160,"weighted_mode",0.121868973632818,0.687117642242702,0.859666353504746,0.121868973632818,0.687117642242702,0.859666353504746,0,0,0
161,"ivw",-0.0324207106532397,0.130399815646465,0.803650533284461,-0.0324207106532397,0.130399815646465,0.803650533284461,0,0,0
161,"egger",-0.0410634117485007,0.181154768631101,0.821254011393993,-0.0410634117485007,0.181154768631101,0.821254011393993,0,0,0
161,"weighted_median",0.0160292182553921,0.10463593003066,0.878248140972971,0.0160292182553921,0.10463593003066,0.878248140972971,0,0,0
161,"simple_mode",-0.000964445881434017,0.685377041306574,0.998880696541174,-0.000964445881434017,0.685377041306574,0.998880696541174,0,0,0
161,"weighted_mode",-0.000964445881434017,0.659798334550876,0.998837304017751,-0.000964445881434017,0.659798334550876,0.998837304017751,0,0,0
162,"ivw",-0.0423440645735141,0.131604000808852,0.747639347910066,-0.0423440645735141,0.131604000808852,0.747639347910066,0,0,0
162,"egger",-0.0315021573118565,0.191590733488929,0.869811929129558,-0.0315021573118565,0.191590733488929,0.869811929129558,0,0,0
162,"weighted_median",-0.0975148938632772,0.0931283586823507,0.295052521006894,-0.0975148938632772,0.0931283586823507,0.295052521006894,0,0,0
162,"simple_mode",-0.254182227132693,2.22226556151976,0.909219797560335,-0.254182227132693,2.22226556151976,0.909219797560335,0,0,0
162,"weighted_mode",-0.254182227132693,2.24657030024501,0.910197654058377,-0.254182227132693,2.24657030024501,0.910197654058377,0,0,0
163,"ivw",-0.142850778630959,0.142270514971719,0.315340732359376,-0.142850778630959,0.142270514971719,0.315340732359376,0,0,0
163,"egger",0.0205914832240052,0.201195505784832,0.918738432029999,0.0205914832240052,0.201195505784832,0.918738432029999,0,0,0
163,"weighted_median",0.0645771806116128,0.101205830925607,0.523423122726276,0.0645771806116128,0.101205830925607,0.523423122726276,0,0,0
163,"simple_mode",0.186578641335113,0.55060840609868,0.735592800685639,0.186578641335113,0.55060840609868,0.735592800685639,0,0,0
163,"weighted_mode",-0.038060425698901,0.498578906391952,0.939338578212311,-0.038060425698901,0.498578906391952,0.939338578212311,0,0,0
164,"ivw",-0.0516558716292152,0.150596222699424,0.73159163010406,-0.0516558716292152,0.150596222699424,0.73159163010406,0,0,0
164,"egger",-0.311782469368894,0.211972617185911,0.14525097495403,-0.311782469368894,0.211972617185911,0.14525097495403,0,0,0
164,"weighted_median",-0.0347301996746761,0.112050137973382,0.756597218718056,-0.0347301996746761,0.112050137973382,0.756597218718056,0,0,0
164,"simple_mode",-0.0720993323786711,0.607621162425513,0.905839803999625,-0.0720993323786711,0.607621162425513,0.905839803999625,0,0,0
164,"weighted_mode",-0.0720993323786711,0.56627924589086,0.899001762604295,-0.0720993323786711,0.56627924589086,0.899001762604295,0,0,0
165,"ivw",0.0257200994736481,0.144723234394327,0.85894349481601,0.0257200994736481,0.144723234394327,0.85894349481601,0,0,0
165,"egger",-0.0314041669613111,0.208127297061098,0.88044292156846,-0.0314041669613111,0.208127297061098,0.88044292156846,0,0,0
165,"weighted_median",-0.0512903198050681,0.0973408419955641,0.598252830534251,-0.0512903198050681,0.0973408419955641,0.598252830534251,0,0,0
165,"simple_mode",0.0352621135450308,0.51076908014128,0.945130084022598,0.0352621135450308,0.51076908014128,0.945130084022598,0,0,0
165,"weighted_mode",0.0352621135450308,0.483512612057565,0.94204236819772,0.0352621135450308,0.483512612057565,0.94204236819772,0,0,0
166,"ivw",-0.342575885155849,0.140695852267125,0.014897206465061,-0.342575885155849,0.140695852267125,0.014897206465061,0,0,0
166,"egger",-0.51360656946447,0.198729166687199,0.0115708048821033,-0.51360656946447,0.198729166687199,0.0115708048821033,0,0,0
166,"weighted_median",-0.459890701504743,0.110389062904575,3.09869266853418e-05,-0.459890701504743,0.110389062904575,3.09869266853418e-05,0,0,0
166,"simple_mode",0.0549943641321047,0.678819252743654,0.935630075497581,0.0549943641321047,0.678819252743654,0.935630075497581,0,0,0
166,"weighted_mode",-0.383092672726224,0.638286396576518,0.550055595010645,-0.383092672726224,0.638286396576518,0.550055595010645,0,0,0
167,"ivw",-0.0284823253667996,0.147119539505173,0.846489191239226,-0.0284823253667996,0.147119539505173,0.846489191239226,0,0,0
167,"egger",-0.112476452232793,0.19978767746664,0.575022992621966,-0.112476452232793,0.19978767746664,0.575022992621966,0,0,0
167,"weighted_median",-0.05739134434889,0.109999269527939,0.601849309878891,-0.05739134434889,0.109999269527939,0.601849309878891,0,0,0
167,"simple_mode",-0.236572535611646,0.833312647589478,0.77721596627522,-0.236572535611646,0.833312647589478,0.77721596627522,0,0,0
167,"weighted_mode",-0.00688325019881203,0.7955832396274,0.993118198745591,-0.00688325019881203,0.7955832396274,0.993118198745591,0,0,0
168,"ivw",-0.0930493842561707,0.143352288250901,0.516276384133597,-0.0930493842561707,0.143352288250901,0.516276384133597,0,0,0
168,"egger",0.0881177295406466,0.201673771805656,0.663337768807632,0.0881177295406466,0.201673771805656,0.663337768807632,0,0,0
168,"weighted_median",-0.160796771846884,0.106721427105357,0.131888538425569,-0.160796771846884,0.106721427105357,0.131888538425569,0,0,0
168,"simple_mode",-0.0419678767100945,0.898692868886822,0.962868233704324,-0.0419678767100945,0.898692868886822,0.962868233704324,0,0,0
168,"weighted_mode",-0.0419678767100945,0.886975614681182,0.962378078290489,-0.0419678767100945,0.886975614681182,0.962378078290489,0,0,0
169,"ivw",0.20263562778429,0.103712529280621,0.0507224923950538,0.20263562778429,0.103712529280621,0.0507224923950538,0,0,0
169,"egger",0.052854031509459,0.147359558528279,0.720783858557511,0.052854031509459,0.147359558528279,0.720783858557511,0,0,0
169,"weighted_median",0.0270778033118692,0.0849483962012025,0.749911614435878,0.0270778033118692,0.0849483962012025,0.749911614435878,0,0,0
169,"simple_mode",0.269154960663826,0.695282742553724,0.699685702097262,0.269154960663826,0.695282742553724,0.699685702097262,0,0,0
169,"weighted_mode",0.0832409200807181,0.675005047942335,0.902160012733211,0.0832409200807181,0.675005047942335,0.902160012733211,0,0,0
170,"ivw",0.20413118930295,0.135648435853048,0.132361431136498,0.20413118930295,0.135648435853048,0.132361431136498,0,0,0
170,"egger",0.0363096756655775,0.187904138184256,0.847264605381973,0.0363096756655775,0.187904138184256,0.847264605381973,0,0,0
170,"weighted_median",-0.131871698489068,0.107086397748501,0.218154068747217,-0.131871698489068,0.107086397748501,0.218154068747217,0,0,0
170,"simple_mode",0.0461604623955164,1.41777834577621,0.974106913498843,0.0461604623955164,1.41777834577621,0.974106913498843,0,0,0
170,"weighted_mode",0.0461604623955164,1.4153729504972,0.974062924545072,0.0461604623955164,1.4153729504972,0.974062924545072,0,0,0
171,"ivw",0.0112922342552809,0.126758358406094,0.929014572074071,0.0112922342552809,0.126758358406094,0.929014572074071,0,0,0
171,"egger",-0.166136986968066,0.176657323461704,0.349818984310154,-0.166136986968066,0.176657323461704,0.349818984310154,0,0,0
171,"weighted_median",0.0778115704448523,0.0939636664284528,0.40761231300591,0.0778115704448523,0.0939636664284528,0.40761231300591,0,0,0
171,"simple_mode",0.0422569628156786,1.89894677047698,0.982300993678394,0.0422569628156786,1.89894677047698,0.982300993678394,0,0,0
171,"weighted_mode",0.0422569628156786,1.87002525289705,0.982027310423266,0.0422569628156786,1.87002525289705,0.982027310423266,0,0,0
172,"ivw",-0.201067201818715,0.191674502657557,0.294176561173452,-0.201067201818715,0.191674502657557,0.294176561173452,0,0,0
172,"egger",-0.321750284304544,0.282049677066145,0.257374370976164,-0.321750284304544,0.282049677066145,0.257374370976164,0,0,0
172,"weighted_median",0.0734772935348431,0.13566555173374,0.588089872673167,0.0734772935348431,0.13566555173374,0.588089872673167,0,0,0
172,"simple_mode",0.288414145417202,0.59130809686214,0.627040228440442,0.288414145417202,0.59130809686214,0.627040228440442,0,0,0
172,"weighted_mode",0.166207945968883,0.527942159101043,0.753706161841487,0.166207945968883,0.527942159101043,0.753706161841487,0,0,0
173,"ivw",0.188683032115584,0.130015283930278,0.14671378838838,0.188683032115584,0.130015283930278,0.14671378838838,0,0,0
173,"egger",0.405749279887927,0.168665344881067,0.0184512786846553,0.405749279887927,0.168665344881067,0.0184512786846553,0,0,0
173,"weighted_median",0.209515552301048,0.0900543472121521,0.0199894586214994,0.209515552301048,0.0900543472121521,0.0199894586214994,0,0,0
173,"simple_mode",-0.76035112436668,1.01831863902925,0.457422741839217,-0.76035112436668,1.01831863902925,0.457422741839217,0,0,0
173,"weighted_mode",0.297879206603715,0.919611942812846,0.746834744939588,0.297879206603715,0.919611942812846,0.746834744939588,0,0,0
174,"ivw",0.0386570964154644,0.137027686317306,0.777857957942538,0.0386570964154644,0.137027686317306,0.777857957942538,0,0,0
174,"egger",0.0145087545765687,0.183618222413487,0.937217310444298,0.0145087545765687,0.183618222413487,0.937217310444298,0,0,0
174,"weighted_median",0.102171353496638,0.0664851500623936,0.12435343959015,0.102171353496638,0.0664851500623936,0.12435343959015,0,0,0
174,"simple_mode",0.19612855303025,1.48237651786191,0.895069710451153,0.19612855303025,1.48237651786191,0.895069710451153,0,0,0
174,"weighted_mode",0.19612855303025,1.46371863209909,0.89374020579809,0.19612855303025,1.46371863209909,0.89374020579809,0,0,0
175,"ivw",0.00998564432007605,0.169469641121735,0.953013510640518,0.00998564432007605,0.169469641121735,0.953013510640518,0,0,0
175,"egger",0.0404809784205044,0.244383580274883,0.868854029393837,0.0404809784205044,0.244383580274883,0.868854029393837,0,0,0
175,"weighted_median",-0.0503467580921695,0.11519073627775,0.662058423865685,-0.0503467580921695,0.11519073627775,0.662058423865685,0,0,0
175,"simple_mode",0.1948939110833,2.64896562037261,0.941531071643069,0.1948939110833,2.64896562037261,0.941531071643069,0,0,0
175,"weighted_mode",0.1948939110833,2.71851630385792,0.943024317665552,0.1948939110833,2.71851630385792,0.943024317665552,0,0,0
176,"ivw",0.239039193545025,0.117196546870271,0.0413858303760475,0.239039193545025,0.117196546870271,0.0413858303760475,0,0,0
176,"egger",0.31144525773114,0.168516680584322,0.0682750821041757,0.31144525773114,0.168516680584322,0.0682750821041757,0,0,0
176,"weighted_median",0.0466377661953788,0.11525358558885,0.685732230755098,0.0466377661953788,0.11525358558885,0.685732230755098,0,0,0
176,"simple_mode",0.143739444400277,1.41536048194018,0.919359469016148,0.143739444400277,1.41536048194018,0.919359469016148,0,0,0
176,"weighted_mode",0.143739444400277,1.40527974375564,0.918783028217138,0.143739444400277,1.40527974375564,0.918783028217138,0,0,0
177,"ivw",-0.137828530813683,0.118722022522655,0.245668403925325,-0.137828530813683,0.118722022522655,0.245668403925325,0,0,0
177,"egger",0.0238485458370873,0.177214339753502,0.893286239185923,0.0238485458370873,0.177214339753502,0.893286239185923,0,0,0
177,"weighted_median",0.0502199279553784,0.112500868301571,0.655311283652864,0.0502199279553784,0.112500868301571,0.655311283652864,0,0,0
177,"simple_mode",-0.102067031209509,10.7285836440934,0.992432783842831,-0.102067031209509,10.7285836440934,0.992432783842831,0,0,0
177,"weighted_mode",-0.102067031209509,10.5093284123718,0.992274914624416,-0.102067031209509,10.5093284123718,0.992274914624416,0,0,0
178,"ivw",-0.124149379206123,0.106460651295287,0.243552700230855,-0.124149379206123,0.106460651295287,0.243552700230855,0,0,0
178,"egger",-0.16556631420063,0.159551800503538,0.302537809778808,-0.16556631420063,0.159551800503538,0.302537809778808,0,0,0
178,"weighted_median",-0.076929807799574,0.10945353445581,0.482147006572083,-0.076929807799574,0.10945353445581,0.482147006572083,0,0,0
178,"simple_mode",0.0519747016530903,2.12528906563193,0.980549540940652,0.0519747016530903,2.12528906563193,0.980549540940652,0,0,0
178,"weighted_mode",-0.0972301422855171,2.10179022212305,0.963216381956604,-0.0972301422855171,2.10179022212305,0.963216381956604,0,0,0
179,"ivw",-0.00803193797099477,0.140140245185693,0.95429540958215,-0.00803193797099477,0.140140245185693,0.95429540958215,0,0,0
179,"egger",-0.209876092988642,0.204480563171331,0.307802905114251,-0.209876092988642,0.204480563171331,0.307802905114251,0,0,0
179,"weighted_median",-0.000146039808221049,0.102012464286632,0.998857758517492,-0.000146039808221049,0.102012464286632,0.998857758517492,0,0,0
179,"simple_mode",0.275831861506589,11.9279786372692,0.981607613912852,0.275831861506589,11.9279786372692,0.981607613912852,0,0,0
179,"weighted_mode",-0.180558429288843,11.8981878300045,0.987929653053194,-0.180558429288843,11.8981878300045,0.987929653053194,0,0,0
180,"ivw",0.118611412703783,0.117017778020601,0.310764712084325,0.118611412703783,0.117017778020601,0.310764712084325,0,0,0
180,"egger",-0.0748274535406345,0.162332558586855,0.646084042706178,-0.0748274535406345,0.162332558586855,0.646084042706178,0,0,0
180,"weighted_median",-0.0467047089870455,0.112277400770735,0.677427533158833,-0.0467047089870455,0.112277400770735,0.677427533158833,0,0,0
180,"simple_mode",-0.139461479820741,24.846951769962,0.995535441436239,-0.139461479820741,24.846951769962,0.995535441436239,0,0,0
180,"weighted_mode",-0.139461479820741,24.8818395642408,0.995541701300906,-0.139461479820741,24.8818395642408,0.995541701300906,0,0,0
181,"ivw",0.0953026602562019,0.1380636512165,0.490017744219254,0.0953026602562019,0.1380636512165,0.490017744219254,0,0,0
181,"egger",0.307762344931139,0.196068502461337,0.120439559887941,0.307762344931139,0.196068502461337,0.120439559887941,0,0,0
181,"weighted_median",0.11425752107856,0.102820983167633,0.266470365848577,0.11425752107856,0.102820983167633,0.266470365848577,0,0,0
181,"simple_mode",0.267414108669399,9.02683943665317,0.976439528550863,0.267414108669399,9.02683943665317,0.976439528550863,0,0,0
181,"weighted_mode",0.267414108669399,9.08597465441112,0.976592824716311,0.267414108669399,9.08597465441112,0.976592824716311,0,0,0
182,"ivw",0.111331695655704,0.128478874699653,0.386195757823443,0.111331695655704,0.128478874699653,0.386195757823443,0,0,0
182,"egger",-0.25001024646187,0.182564614023908,0.174695631479766,-0.25001024646187,0.182564614023908,0.174695631479766,0,0,0
182,"weighted_median",0.0911958745729385,0.119815602923792,0.446576309374886,0.0911958745729385,0.119815602923792,0.446576309374886,0,0,0
182,"simple_mode",0.107692027033605,22.7216632645742,0.996229998989271,0.107692027033605,22.7216632645742,0.996229998989271,0,0,0
182,"weighted_mode",0.107692027033605,22.7754522064181,0.996238902559287,0.107692027033605,22.7754522064181,0.996238902559287,0,0,0
183,"ivw",-0.106255191126689,0.147146374573302,0.470229680723212,-0.106255191126689,0.147146374573302,0.470229680723212,0,0,0
183,"egger",-0.00587166368628058,0.220694029703869,0.978840683216964,-0.00587166368628058,0.220694029703869,0.978840683216964,0,0,0
183,"weighted_median",-0.0601111281874455,0.112311299335604,0.592498510273781,-0.0601111281874455,0.112311299335604,0.592498510273781,0,0,0
183,"simple_mode",0.0420666384255695,14.1761659638244,0.997639641039922,0.0420666384255695,14.1761659638244,0.997639641039922,0,0,0
183,"weighted_mode",0.0420666384255695,14.0088219360207,0.997611445180024,0.0420666384255695,14.0088219360207,0.997611445180024,0,0,0
184,"ivw",0.221345699269878,0.162699120817232,0.173684298890203,0.221345699269878,0.162699120817232,0.173684298890203,0,0,0
184,"egger",0.151985786113941,0.23950528937463,0.527511586187113,0.151985786113941,0.23950528937463,0.527511586187113,0,0,0
184,"weighted_median",-0.05995541016821,0.116859615568415,0.607912847595773,-0.05995541016821,0.116859615568415,0.607912847595773,0,0,0
184,"simple_mode",-0.406424127393004,21.7528425685737,0.985139358169196,-0.406424127393004,21.7528425685737,0.985139358169196,0,0,0
184,"weighted_mode",-0.406424127393004,21.7528425685737,0.985139358169196,-0.406424127393004,21.7528425685737,0.985139358169196,0,0,0
185,"ivw",-0.0357447789904264,0.154809328294785,0.817395978091088,-0.0357447789904264,0.154809328294785,0.817395978091088,0,0,0
185,"egger",-0.248873262011793,0.236232037874916,0.295278013031017,-0.248873262011793,0.236232037874916,0.295278013031017,0,0,0
185,"weighted_median",-0.0722810767323849,0.137241356524014,0.598421904254642,-0.0722810767323849,0.137241356524014,0.598421904254642,0,0,0
185,"simple_mode",-0.117180658864947,9.03945660318087,0.989688995454274,-0.117180658864947,9.03945660318087,0.989688995454274,0,0,0
185,"weighted_mode",-0.117180658864947,8.9796023103439,0.989620270524445,-0.117180658864947,8.9796023103439,0.989620270524445,0,0,0
186,"ivw",-0.0330643825769679,0.111588953886958,0.766997047458162,-0.0330643825769679,0.111588953886958,0.766997047458162,0,0,0
186,"egger",-0.107519960334056,0.149963697248997,0.475478708822076,-0.107519960334056,0.149963697248997,0.475478708822076,0,0,0
186,"weighted_median",-0.0624868205112577,0.0757002561601852,0.409115827877522,-0.0624868205112577,0.0757002561601852,0.409115827877522,0,0,0
186,"simple_mode",0.301420345618302,10.5617611743266,0.977302594125196,0.301420345618302,10.5617611743266,0.977302594125196,0,0,0
186,"weighted_mode",0.301420345618302,10.3183633620889,0.976767341931486,0.301420345618302,10.3183633620889,0.976767341931486,0,0,0
187,"ivw",0.0864875456423286,0.140515289082437,0.538222759427079,0.0864875456423286,0.140515289082437,0.538222759427079,0,0,0
187,"egger",-0.0931663012953346,0.197975028027501,0.6392096646311,-0.0931663012953346,0.197975028027501,0.6392096646311,0,0,0
187,"weighted_median",0.133002683738971,0.111379003116441,0.232421238839204,0.133002683738971,0.111379003116441,0.232421238839204,0,0,0
187,"simple_mode",-0.129866727439182,8.23210599716637,0.98745217689741,-0.129866727439182,8.23210599716637,0.98745217689741,0,0,0
187,"weighted_mode",-0.129866727439182,8.30421443640725,0.987561125064606,-0.129866727439182,8.30421443640725,0.987561125064606,0,0,0
188,"ivw",0.144847610151766,0.148109720571988,0.328086668274051,0.144847610151766,0.148109720571988,0.328086668274051,0,0,0
188,"egger",0.265336271506407,0.225708256600262,0.243252769680795,0.265336271506407,0.225708256600262,0.243252769680795,0,0,0
188,"weighted_median",-0.0835667768510252,0.115014625539605,0.467486212846136,-0.0835667768510252,0.115014625539605,0.467486212846136,0,0,0
188,"simple_mode",-0.121292459631103,8.45046162700651,0.988583369286107,-0.121292459631103,8.45046162700651,0.988583369286107,0,0,0
188,"weighted_mode",-0.121292459631103,8.54242668743612,0.988706268709945,-0.121292459631103,8.54242668743612,0.988706268709945,0,0,0
189,"ivw",0.292316316120243,0.156379641886557,0.0615847769233507,0.292316316120243,0.156379641886557,0.0615847769233507,0,0,0
